CMDLINE C:\Users\bhewl\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\python.exe main.py
MEM 142.554688 1635995494.3374
MEM 142.554688 1635995494.4471
MEM 142.554688 1635995494.5588
MEM 142.554688 1635995494.6685
MEM 142.554688 1635995494.7792
MEM 142.476562 1635995494.8899
MEM 142.476562 1635995495.0016
MEM 142.476562 1635995495.1123
MEM 142.476562 1635995495.2220
MEM 142.476562 1635995495.3338
MEM 142.476562 1635995495.4445
MEM 142.476562 1635995495.5552
MEM 142.476562 1635995495.6649
MEM 142.476562 1635995495.7746
MEM 142.476562 1635995495.8843
MEM 142.476562 1635995495.9940
MEM 142.476562 1635995496.1027
MEM 142.476562 1635995496.2137
MEM 142.492188 1635995496.3225
MEM 142.511719 1635995496.4311
MEM 142.511719 1635995496.5409
MEM 142.511719 1635995496.6516
MEM 142.511719 1635995496.7623
MEM 142.511719 1635995496.8720
MEM 142.511719 1635995496.9837
MEM 142.511719 1635995497.0944
MEM 142.523438 1635995497.2041
MEM 142.531250 1635995497.3138
MEM 142.531250 1635995497.4225
MEM 142.531250 1635995497.5332
MEM 142.531250 1635995497.6449
MEM 142.531250 1635995497.7556
MEM 142.531250 1635995497.8643
MEM 142.531250 1635995497.9740
MEM 142.531250 1635995498.0857
MEM 142.531250 1635995498.1964
MEM 142.531250 1635995498.3071
MEM 142.531250 1635995498.4178
MEM 142.531250 1635995498.5275
MEM 142.531250 1635995498.6383
MEM 142.531250 1635995498.7489
MEM 142.546875 1635995498.8586
MEM 142.546875 1635995498.9703
MEM 142.546875 1635995499.0790
MEM 142.546875 1635995499.1887
MEM 142.546875 1635995499.2995
MEM 142.546875 1635995499.4072
MEM 142.546875 1635995499.5179
MEM 142.546875 1635995499.6256
MEM 142.546875 1635995499.7373
MEM 142.546875 1635995499.8469
MEM 142.546875 1635995499.9566
MEM 142.546875 1635995500.0675
MEM 142.546875 1635995500.1792
MEM 142.546875 1635995500.2899
MEM 142.546875 1635995500.3996
MEM 142.546875 1635995500.5093
MEM 142.546875 1635995500.6191
MEM 142.546875 1635995500.7307
MEM 142.496094 1635995500.8405
MEM 142.496094 1635995500.9512
MEM 142.496094 1635995501.0619
MEM 142.496094 1635995501.1695
MEM 142.496094 1635995501.2812
MEM 142.496094 1635995501.3909
MEM 142.523438 1635995501.5007
MEM 142.523438 1635995501.6124
MEM 142.523438 1635995501.7201
MEM 142.523438 1635995501.8318
MEM 142.523438 1635995501.9395
MEM 142.523438 1635995502.0492
MEM 142.523438 1635995502.1609
MEM 142.523438 1635995502.2706
MEM 142.523438 1635995502.3813
MEM 142.523438 1635995502.4910
MEM 142.523438 1635995502.6027
MEM 142.523438 1635995502.7124
MEM 142.523438 1635995502.8222
MEM 142.523438 1635995502.9329
MEM 142.523438 1635995503.0426
MEM 142.523438 1635995503.1523
MEM 142.523438 1635995503.2629
MEM 142.457031 1635995503.3726
MEM 142.457031 1635995503.4834
MEM 142.457031 1635995503.5931
MEM 142.457031 1635995503.7028
MEM 142.457031 1635995503.8125
MEM 142.457031 1635995503.9232
MEM 142.468750 1635995504.0329
MEM 142.492188 1635995504.1436
MEM 142.492188 1635995504.2543
MEM 142.492188 1635995504.3640
MEM 142.492188 1635995504.4757
MEM 142.492188 1635995504.5854
MEM 142.492188 1635995504.6961
MEM 142.492188 1635995504.8059
MEM 142.492188 1635995504.9165
MEM 142.492188 1635995505.0273
MEM 142.492188 1635995505.1385
MEM 142.492188 1635995505.2471
MEM 142.492188 1635995505.3579
MEM 142.492188 1635995505.4676
MEM 142.492188 1635995505.5753
MEM 142.492188 1635995505.6830
MEM 142.492188 1635995505.7927
MEM 142.492188 1635995505.9024
MEM 142.402344 1635995506.0121
MEM 142.402344 1635995506.1218
MEM 142.402344 1635995506.2325
MEM 142.402344 1635995506.3423
MEM 142.402344 1635995506.4530
MEM 142.433594 1635995506.5646
MEM 142.433594 1635995506.6754
MEM 142.433594 1635995506.7851
MEM 142.433594 1635995506.8957
MEM 142.433594 1635995507.0055
MEM 142.433594 1635995507.1172
MEM 142.433594 1635995507.2269
MEM 142.433594 1635995507.3366
MEM 142.453125 1635995507.4479
MEM 142.453125 1635995507.5586
MEM 142.453125 1635995507.6691
MEM 142.453125 1635995507.7788
MEM 142.453125 1635995507.8905
MEM 142.453125 1635995508.0022
MEM 142.453125 1635995508.1139
MEM 142.453125 1635995508.2246
MEM 142.453125 1635995508.3323
MEM 142.453125 1635995508.4430
MEM 142.453125 1635995508.5537
MEM 142.453125 1635995508.6654
MEM 142.453125 1635995508.7751
MEM 142.453125 1635995508.8858
MEM 142.460938 1635995508.9967
MEM 142.480469 1635995509.1064
MEM 142.480469 1635995509.2141
MEM 142.480469 1635995509.3218
MEM 142.480469 1635995509.4315
MEM 142.480469 1635995509.5432
MEM 142.480469 1635995509.6530
MEM 142.480469 1635995509.7626
MEM 142.480469 1635995509.8723
MEM 142.480469 1635995509.9840
MEM 142.480469 1635995510.0937
MEM 142.480469 1635995510.2055
MEM 142.480469 1635995510.3161
MEM 142.480469 1635995510.4269
MEM 142.480469 1635995510.5376
MEM 142.480469 1635995510.6493
MEM 142.480469 1635995510.7590
MEM 142.480469 1635995510.8697
MEM 142.480469 1635995510.9804
MEM 142.480469 1635995511.0891
MEM 142.480469 1635995511.1998
MEM 142.480469 1635995511.3095
MEM 142.480469 1635995511.4192
MEM 142.480469 1635995511.5309
MEM 142.503906 1635995511.6406
MEM 142.503906 1635995511.7523
MEM 142.503906 1635995511.8600
MEM 142.503906 1635995511.9688
MEM 142.503906 1635995512.0774
MEM 142.503906 1635995512.1891
MEM 142.503906 1635995512.3009
MEM 142.503906 1635995512.4125
MEM 142.503906 1635995512.5232
MEM 142.503906 1635995512.6339
MEM 142.503906 1635995512.7436
MEM 142.503906 1635995512.8544
MEM 142.503906 1635995512.9651
MEM 142.503906 1635995513.0748
MEM 142.503906 1635995513.1865
MEM 142.503906 1635995513.2952
MEM 142.503906 1635995513.4059
MEM 142.503906 1635995513.5176
MEM 142.503906 1635995513.6273
MEM 142.503906 1635995513.7390
MEM 142.503906 1635995513.8467
MEM 142.503906 1635995513.9584
MEM 142.503906 1635995514.0674
MEM 142.503906 1635995514.1771
MEM 142.527344 1635995514.2888
MEM 142.527344 1635995514.3985
MEM 142.527344 1635995514.5093
MEM 142.527344 1635995514.6200
MEM 142.527344 1635995514.7307
MEM 142.527344 1635995514.8403
MEM 142.527344 1635995514.9510
MEM 142.527344 1635995515.0617
MEM 142.527344 1635995515.1735
MEM 142.527344 1635995515.2821
MEM 142.527344 1635995515.3895
MEM 142.527344 1635995515.5002
MEM 142.527344 1635995515.6069
MEM 142.527344 1635995515.7176
MEM 142.527344 1635995515.8283
MEM 142.527344 1635995515.9380
MEM 142.527344 1635995516.0477
MEM 142.527344 1635995516.1554
MEM 142.527344 1635995516.2661
MEM 142.527344 1635995516.3768
MEM 142.527344 1635995516.4876
MEM 142.527344 1635995516.5992
MEM 142.527344 1635995516.7100
MEM 142.550781 1635995516.8196
MEM 142.550781 1635995516.9314
MEM 142.550781 1635995517.0421
MEM 142.550781 1635995517.1538
MEM 142.550781 1635995517.2645
MEM 142.550781 1635995517.3761
MEM 142.550781 1635995517.4859
MEM 142.550781 1635995517.5956
MEM 142.550781 1635995517.7073
MEM 142.550781 1635995517.8170
MEM 142.550781 1635995517.9287
MEM 142.550781 1635995518.0384
MEM 142.550781 1635995518.1481
MEM 142.550781 1635995518.2578
MEM 142.550781 1635995518.3695
MEM 142.550781 1635995518.4812
MEM 142.550781 1635995518.5929
MEM 142.550781 1635995518.7046
MEM 142.550781 1635995518.8143
MEM 142.550781 1635995518.9250
MEM 142.550781 1635995519.0357
MEM 142.550781 1635995519.1454
MEM 142.550781 1635995519.2562
MEM 142.562500 1635995519.3659
MEM 142.562500 1635995519.4776
MEM 142.562500 1635995519.5853
MEM 142.562500 1635995519.6950
MEM 142.562500 1635995519.8047
MEM 142.562500 1635995519.9164
MEM 142.562500 1635995520.0231
MEM 142.562500 1635995520.1338
MEM 142.562500 1635995520.2435
MEM 142.562500 1635995520.3542
MEM 142.562500 1635995520.4650
MEM 142.562500 1635995520.5766
MEM 142.562500 1635995520.6884
MEM 142.562500 1635995520.7990
MEM 142.562500 1635995520.9097
MEM 142.562500 1635995521.0204
MEM 142.562500 1635995521.1291
MEM 142.562500 1635995521.2388
MEM 142.562500 1635995521.3485
MEM 142.562500 1635995521.4583
MEM 142.562500 1635995521.5690
MEM 142.562500 1635995521.6777
MEM 142.562500 1635995521.7878
MEM 142.562500 1635995521.8975
MEM 142.582031 1635995522.0092
MEM 142.582031 1635995522.1189
MEM 142.582031 1635995522.2286
MEM 142.582031 1635995522.3383
MEM 142.582031 1635995522.4490
MEM 142.582031 1635995522.5587
MEM 142.582031 1635995522.6694
MEM 142.582031 1635995522.7791
MEM 142.531250 1635995522.8899
MEM 142.531250 1635995523.0010
MEM 142.531250 1635995523.1117
MEM 142.531250 1635995523.2224
MEM 142.531250 1635995523.3341
MEM 142.531250 1635995523.4438
MEM 142.531250 1635995523.5535
MEM 142.531250 1635995523.6652
MEM 142.531250 1635995523.7749
MEM 142.531250 1635995523.8856
MEM 142.531250 1635995523.9943
MEM 142.531250 1635995524.1060
MEM 142.531250 1635995524.2157
MEM 142.531250 1635995524.3265
MEM 142.550781 1635995524.4381
MEM 142.550781 1635995524.5479
MEM 142.550781 1635995524.6585
MEM 142.550781 1635995524.7692
MEM 142.550781 1635995524.8779
MEM 142.550781 1635995524.9896
MEM 142.550781 1635995525.0993
MEM 142.550781 1635995525.2111
MEM 142.550781 1635995525.3228
MEM 142.550781 1635995525.4345
MEM 142.500000 1635995525.5442
MEM 142.500000 1635995525.6529
MEM 142.500000 1635995525.7626
MEM 142.500000 1635995525.8733
MEM 142.500000 1635995525.9850
MEM 142.500000 1635995526.0957
MEM 142.500000 1635995526.2064
MEM 142.500000 1635995526.3181
MEM 142.500000 1635995526.4298
MEM 142.500000 1635995526.5405
MEM 142.500000 1635995526.6522
MEM 142.500000 1635995526.7629
MEM 142.500000 1635995526.8746
MEM 142.500000 1635995526.9853
MEM 142.511719 1635995527.0960
MEM 142.511719 1635995527.2077
MEM 142.511719 1635995527.3174
MEM 142.511719 1635995527.4271
MEM 142.511719 1635995527.5358
MEM 142.511719 1635995527.6465
MEM 142.511719 1635995527.7563
MEM 142.511719 1635995527.8679
MEM 142.511719 1635995527.9769
MEM 142.511719 1635995528.0866
MEM 142.511719 1635995528.1983
MEM 142.511719 1635995528.3080
MEM 142.511719 1635995528.4178
MEM 142.511719 1635995528.5275
MEM 142.511719 1635995528.6382
MEM 142.511719 1635995528.7489
MEM 142.511719 1635995528.8605
MEM 142.453125 1635995528.9722
MEM 142.453125 1635995529.0839
MEM 142.453125 1635995529.1956
MEM 142.453125 1635995529.3073
MEM 142.453125 1635995529.4172
MEM 142.453125 1635995529.5269
MEM 142.480469 1635995529.6386
MEM 142.480469 1635995529.7504
MEM 142.480469 1635995529.8591
MEM 142.480469 1635995529.9698
MEM 142.480469 1635995530.0815
MEM 142.480469 1635995530.1912
MEM 142.480469 1635995530.3029
MEM 142.480469 1635995530.4126
MEM 142.480469 1635995530.5243
MEM 142.480469 1635995530.6350
MEM 142.480469 1635995530.7457
MEM 142.480469 1635995530.8564
MEM 142.480469 1635995530.9671
MEM 142.480469 1635995531.0768
MEM 142.480469 1635995531.1865
MEM 142.480469 1635995531.2962
MEM 142.480469 1635995531.4079
MEM 142.480469 1635995531.5166
MEM 142.480469 1635995531.6273
MEM 142.480469 1635995531.7380
MEM 142.480469 1635995531.8487
MEM 142.480469 1635995531.9584
MEM 142.480469 1635995532.0682
MEM 142.515625 1635995532.1769
MEM 142.515625 1635995532.2856
MEM 142.515625 1635995532.3953
MEM 142.515625 1635995532.5050
MEM 142.515625 1635995532.6167
MEM 142.515625 1635995532.7284
MEM 142.515625 1635995532.8391
MEM 142.515625 1635995532.9508
MEM 142.515625 1635995533.0625
MEM 142.515625 1635995533.1734
MEM 142.515625 1635995533.2851
MEM 142.515625 1635995533.3968
MEM 142.515625 1635995533.5065
MEM 142.515625 1635995533.6182
MEM 142.515625 1635995533.7289
MEM 142.515625 1635995533.8357
MEM 142.515625 1635995533.9464
MEM 142.515625 1635995534.0570
MEM 142.515625 1635995534.1668
MEM 142.515625 1635995534.2765
MEM 142.515625 1635995534.3882
MEM 142.515625 1635995534.4998
MEM 142.515625 1635995534.6106
MEM 142.515625 1635995534.7213
MEM 142.550781 1635995534.8310
MEM 142.550781 1635995534.9407
MEM 142.550781 1635995535.0514
MEM 142.550781 1635995535.1621
MEM 142.550781 1635995535.2718
MEM 142.550781 1635995535.3805
MEM 142.550781 1635995535.4902
MEM 142.550781 1635995535.6018
MEM 142.550781 1635995535.7095
MEM 142.550781 1635995535.8192
MEM 142.550781 1635995535.9269
MEM 142.550781 1635995536.0386
MEM 142.550781 1635995536.1483
MEM 142.550781 1635995536.2580
MEM 142.421875 1635995536.3697
MEM 142.421875 1635995536.4774
MEM 142.421875 1635995536.5857
MEM 142.421875 1635995536.6954
MEM 142.421875 1635995536.8061
MEM 142.421875 1635995536.9168
MEM 142.421875 1635995537.0265
MEM 142.421875 1635995537.1382
MEM 142.421875 1635995537.2479
MEM 142.445312 1635995537.3586
MEM 142.445312 1635995537.4683
MEM 142.445312 1635995537.5780
MEM 142.445312 1635995537.6878
MEM 142.445312 1635995537.7995
MEM 142.453125 1635995537.9092
MEM 142.472656 1635995538.0189
MEM 142.492188 1635995538.1276
MEM 142.492188 1635995538.2383
MEM 142.492188 1635995538.3457
MEM 142.496094 1635995538.4534
MEM 142.496094 1635995538.5642
MEM 142.496094 1635995538.6749
MEM 142.496094 1635995538.7866
MEM 142.496094 1635995538.8963
MEM 142.496094 1635995539.0070
MEM 142.496094 1635995539.1167
MEM 142.496094 1635995539.2284
MEM 142.496094 1635995539.3380
MEM 142.496094 1635995539.4487
MEM 142.496094 1635995539.5585
MEM 142.496094 1635995539.6682
MEM 142.507812 1635995539.7779
MEM 142.519531 1635995539.8876
MEM 142.519531 1635995539.9993
MEM 142.519531 1635995540.1090
MEM 142.519531 1635995540.2187
MEM 142.519531 1635995540.3284
MEM 142.519531 1635995540.4381
MEM 142.519531 1635995540.5478
MEM 142.519531 1635995540.6575
MEM 142.519531 1635995540.7653
MEM 142.519531 1635995540.8760
MEM 142.519531 1635995540.9866
MEM 142.519531 1635995541.0984
MEM 142.519531 1635995541.2101
MEM 142.519531 1635995541.3217
MEM 142.519531 1635995541.4315
MEM 142.519531 1635995541.5432
MEM 142.519531 1635995541.6509
MEM 142.488281 1635995541.7586
MEM 142.488281 1635995541.8703
MEM 142.488281 1635995541.9800
MEM 142.488281 1635995542.0917
MEM 142.488281 1635995542.2014
MEM 142.488281 1635995542.3111
MEM 142.511719 1635995542.4208
MEM 142.511719 1635995542.5315
MEM 142.511719 1635995542.6423
MEM 142.511719 1635995542.7530
MEM 142.511719 1635995542.8636
MEM 142.511719 1635995542.9723
MEM 142.511719 1635995543.0840
MEM 142.515625 1635995543.1957
MEM 142.531250 1635995543.3075
MEM 142.531250 1635995543.4172
MEM 142.531250 1635995543.5289
MEM 142.531250 1635995543.6406
MEM 142.531250 1635995543.7523
MEM 142.531250 1635995543.8620
MEM 142.531250 1635995543.9717
MEM 142.531250 1635995544.0834
MEM 142.531250 1635995544.1951
MEM 142.531250 1635995544.3048
MEM 142.531250 1635995544.4155
MEM 142.531250 1635995544.5262
MEM 142.531250 1635995544.6369
MEM 142.531250 1635995544.7476
MEM 142.542969 1635995544.8583
MEM 142.542969 1635995544.9690
MEM 142.542969 1635995545.0797
MEM 142.542969 1635995545.1894
MEM 142.542969 1635995545.3011
MEM 142.542969 1635995545.4128
MEM 142.542969 1635995545.5245
MEM 142.542969 1635995545.6342
MEM 142.542969 1635995545.7439
MEM 142.542969 1635995545.8528
MEM 142.542969 1635995545.9645
MEM 142.542969 1635995546.0742
MEM 142.542969 1635995546.1849
MEM 142.542969 1635995546.2956
MEM 142.542969 1635995546.4063
MEM 142.542969 1635995546.5180
MEM 142.542969 1635995546.6297
MEM 142.542969 1635995546.7404
MEM 142.542969 1635995546.8502
MEM 142.542969 1635995546.9619
MEM 142.542969 1635995547.0726
MEM 142.542969 1635995547.1823
MEM 142.542969 1635995547.2940
MEM 142.542969 1635995547.4037
MEM 142.558594 1635995547.5154
MEM 142.558594 1635995547.6251
MEM 142.558594 1635995547.7349
MEM 142.558594 1635995547.8466
MEM 142.558594 1635995547.9573
MEM 142.558594 1635995548.0680
MEM 142.558594 1635995548.1787
MEM 142.558594 1635995548.2894
MEM 142.406250 1635995548.3999
MEM 142.406250 1635995548.5116
MEM 142.406250 1635995548.6218
MEM 142.406250 1635995548.7325
MEM 142.406250 1635995548.8432
MEM 142.406250 1635995548.9529
MEM 142.406250 1635995549.0636
MEM 142.406250 1635995549.1753
MEM 142.406250 1635995549.2870
MEM 142.406250 1635995549.3987
MEM 142.406250 1635995549.5084
MEM 142.406250 1635995549.6191
MEM 142.406250 1635995549.7278
MEM 142.406250 1635995549.8375
MEM 142.406250 1635995549.9483
MEM 142.464844 1635995550.0570
MEM 142.464844 1635995550.1657
MEM 142.464844 1635995550.2773
MEM 142.464844 1635995550.3890
MEM 142.464844 1635995550.5008
MEM 142.464844 1635995550.6115
MEM 142.464844 1635995550.7222
MEM 142.464844 1635995550.8329
MEM 142.464844 1635995550.9428
MEM 142.464844 1635995551.0545
MEM 142.464844 1635995551.1662
MEM 142.464844 1635995551.2760
MEM 142.464844 1635995551.3857
MEM 142.464844 1635995551.4954
MEM 142.464844 1635995551.6051
MEM 142.464844 1635995551.7168
MEM 142.464844 1635995551.8275
MEM 142.464844 1635995551.9382
MEM 142.464844 1635995552.0459
MEM 142.464844 1635995552.1566
MEM 142.464844 1635995552.2673
MEM 142.464844 1635995552.3780
MEM 142.464844 1635995552.4883
MEM 142.464844 1635995552.6000
MEM 142.476562 1635995552.7097
MEM 142.476562 1635995552.8203
MEM 142.476562 1635995552.9311
MEM 142.476562 1635995553.0428
MEM 142.476562 1635995553.1524
MEM 142.476562 1635995553.2622
MEM 142.476562 1635995553.3738
MEM 142.476562 1635995553.4836
MEM 142.476562 1635995553.5953
MEM 142.476562 1635995553.7050
MEM 142.476562 1635995553.8163
MEM 142.476562 1635995553.9260
MEM 142.476562 1635995554.0357
MEM 142.476562 1635995554.1474
MEM 142.476562 1635995554.2581
MEM 142.476562 1635995554.3698
MEM 142.476562 1635995554.4815
MEM 142.378906 1635995554.5932
MEM 142.378906 1635995554.7039
MEM 142.378906 1635995554.8156
MEM 142.378906 1635995554.9263
MEM 142.378906 1635995555.0370
MEM 142.378906 1635995555.1477
MEM 142.414062 1635995555.2594
MEM 142.414062 1635995555.3711
MEM 142.414062 1635995555.4808
MEM 142.414062 1635995555.5925
MEM 142.414062 1635995555.7022
MEM 142.414062 1635995555.8139
MEM 142.414062 1635995555.9227
MEM 142.414062 1635995556.0334
MEM 142.417969 1635995556.1427
MEM 142.417969 1635995556.2524
MEM 142.417969 1635995556.3633
MEM 142.417969 1635995556.4731
MEM 142.417969 1635995556.5838
MEM 142.417969 1635995556.6954
MEM 142.417969 1635995556.8042
MEM 142.417969 1635995556.9149
MEM 142.417969 1635995557.0256
MEM 142.386719 1635995557.1373
MEM 142.386719 1635995557.2490
MEM 142.386719 1635995557.3587
MEM 142.386719 1635995557.4694
MEM 142.386719 1635995557.5801
MEM 142.402344 1635995557.6898
MEM 142.437500 1635995557.8015
MEM 142.437500 1635995557.9112
MEM 142.437500 1635995558.0209
MEM 142.437500 1635995558.1306
MEM 142.437500 1635995558.2424
MEM 142.445312 1635995558.3530
MEM 142.445312 1635995558.4638
MEM 142.449219 1635995558.5735
MEM 142.460938 1635995558.6841
MEM 142.464844 1635995558.7948
MEM 142.464844 1635995558.9056
MEM 142.464844 1635995559.0152
MEM 142.464844 1635995559.1259
MEM 142.464844 1635995559.2356
MEM 142.464844 1635995559.3443
MEM 142.464844 1635995559.4541
MEM 142.464844 1635995559.5638
MEM 142.464844 1635995559.6755
MEM 142.464844 1635995559.7832
MEM 142.464844 1635995559.8949
MEM 142.464844 1635995560.0026
MEM 142.464844 1635995560.1123
MEM 142.472656 1635995560.2215
MEM 142.500000 1635995560.3312
MEM 142.511719 1635995560.4419
MEM 142.511719 1635995560.5527
MEM 142.511719 1635995560.6634
MEM 142.511719 1635995560.7731
MEM 142.515625 1635995560.8848
MEM 142.515625 1635995560.9955
MEM 142.515625 1635995561.1062
MEM 142.515625 1635995561.2158
MEM 142.515625 1635995561.3256
MEM 142.515625 1635995561.4353
MEM 142.515625 1635995561.5460
MEM 142.515625 1635995561.6567
MEM 142.515625 1635995561.7664
MEM 142.515625 1635995561.8761
MEM 142.515625 1635995561.9858
MEM 142.515625 1635995562.0955
MEM 142.484375 1635995562.2072
MEM 142.449219 1635995562.3169
MEM 142.449219 1635995562.4266
MEM 142.449219 1635995562.5383
MEM 142.449219 1635995562.6480
MEM 142.449219 1635995562.7587
MEM 142.484375 1635995562.8685
MEM 142.484375 1635995562.9791
MEM 142.484375 1635995563.0909
MEM 142.484375 1635995563.2005
MEM 142.484375 1635995563.3102
MEM 142.484375 1635995563.4209
MEM 142.484375 1635995563.5297
MEM 142.484375 1635995563.6394
MEM 142.503906 1635995563.7491
MEM 142.503906 1635995563.8608
MEM 142.503906 1635995563.9705
MEM 142.503906 1635995564.0802
MEM 142.503906 1635995564.1899
MEM 142.503906 1635995564.3016
MEM 142.503906 1635995564.4113
MEM 142.503906 1635995564.5220
MEM 142.503906 1635995564.6327
MEM 142.503906 1635995564.7434
MEM 142.503906 1635995564.8541
MEM 142.503906 1635995564.9638
MEM 142.503906 1635995565.0736
MEM 142.503906 1635995565.1852
MEM 142.515625 1635995565.2960
MEM 142.542969 1635995565.4057
MEM 142.542969 1635995565.5154
MEM 142.542969 1635995565.6251
MEM 142.542969 1635995565.7358
MEM 142.542969 1635995565.8445
MEM 142.542969 1635995565.9542
MEM 142.542969 1635995566.0649
MEM 142.542969 1635995566.1736
MEM 142.542969 1635995566.2843
MEM 142.542969 1635995566.3950
MEM 142.542969 1635995566.5059
MEM 142.542969 1635995566.6156
MEM 142.542969 1635995566.7253
MEM 142.542969 1635995566.8360
MEM 142.542969 1635995566.9467
MEM 142.542969 1635995567.0564
MEM 142.542969 1635995567.1671
MEM 142.542969 1635995567.2778
MEM 142.542969 1635995567.3876
MEM 142.542969 1635995567.4982
MEM 142.542969 1635995567.6090
MEM 142.542969 1635995567.7186
MEM 142.542969 1635995567.8303
MEM 142.554688 1635995567.9381
MEM 142.554688 1635995568.0478
MEM 142.554688 1635995568.1575
MEM 142.554688 1635995568.2672
MEM 142.554688 1635995568.3789
MEM 142.554688 1635995568.4896
MEM 142.554688 1635995568.5983
MEM 142.554688 1635995568.7100
MEM 142.554688 1635995568.8217
MEM 142.554688 1635995568.9328
MEM 142.554688 1635995569.0435
MEM 142.554688 1635995569.1542
MEM 142.554688 1635995569.2649
MEM 142.554688 1635995569.3766
MEM 142.554688 1635995569.4883
MEM 142.554688 1635995569.5980
MEM 142.554688 1635995569.7077
MEM 142.554688 1635995569.8154
MEM 142.523438 1635995569.9271
MEM 142.523438 1635995570.0388
MEM 142.523438 1635995570.1505
MEM 142.523438 1635995570.2602
MEM 142.523438 1635995570.3710
MEM 142.523438 1635995570.4816
MEM 142.523438 1635995570.5894
MEM 142.523438 1635995570.7000
MEM 142.523438 1635995570.8098
MEM 142.523438 1635995570.9205
MEM 142.523438 1635995571.0311
MEM 142.523438 1635995571.1419
MEM 142.523438 1635995571.2516
MEM 142.539062 1635995571.3623
MEM 142.542969 1635995571.4720
MEM 142.417969 1635995571.5837
MEM 142.417969 1635995571.6934
MEM 142.417969 1635995571.8031
MEM 142.417969 1635995571.9128
MEM 142.417969 1635995572.0205
MEM 142.417969 1635995572.1302
MEM 142.417969 1635995572.2419
MEM 142.417969 1635995572.3517
MEM 142.417969 1635995572.4634
MEM 142.417969 1635995572.5741
MEM 142.417969 1635995572.6847
MEM 142.417969 1635995572.7955
MEM 142.421875 1635995572.9072
MEM 142.453125 1635995573.0179
MEM 142.453125 1635995573.1286
MEM 142.453125 1635995573.2403
MEM 142.453125 1635995573.3510
MEM 142.453125 1635995573.4627
MEM 142.453125 1635995573.5724
MEM 142.453125 1635995573.6821
MEM 142.453125 1635995573.7918
MEM 142.453125 1635995573.9015
MEM 142.453125 1635995574.0112
MEM 142.453125 1635995574.1209
MEM 142.453125 1635995574.2326
MEM 142.453125 1635995574.3433
MEM 142.453125 1635995574.4540
MEM 142.453125 1635995574.5647
MEM 142.453125 1635995574.6744
MEM 142.453125 1635995574.7841
MEM 142.453125 1635995574.8938
MEM 142.453125 1635995575.0055
MEM 142.453125 1635995575.1172
MEM 142.453125 1635995575.2279
MEM 142.453125 1635995575.3387
MEM 142.453125 1635995575.4484
MEM 142.453125 1635995575.5580
MEM 142.476562 1635995575.6698
MEM 142.476562 1635995575.7794
MEM 142.476562 1635995575.8912
MEM 142.476562 1635995576.0029
MEM 142.476562 1635995576.1126
MEM 142.476562 1635995576.2243
MEM 142.476562 1635995576.3340
MEM 142.480469 1635995576.4457
MEM 142.480469 1635995576.5554
MEM 142.480469 1635995576.6668
MEM 142.480469 1635995576.7784
MEM 142.480469 1635995576.8892
MEM 142.480469 1635995576.9999
MEM 142.480469 1635995577.1106
MEM 142.480469 1635995577.2213
MEM 142.480469 1635995577.3330
MEM 142.480469 1635995577.4437
MEM 142.441406 1635995577.5544
MEM 142.441406 1635995577.6621
MEM 142.441406 1635995577.7718
MEM 142.441406 1635995577.8815
MEM 142.441406 1635995577.9924
MEM 142.476562 1635995578.1022
MEM 142.476562 1635995578.2119
MEM 142.476562 1635995578.3215
MEM 142.476562 1635995578.4333
MEM 142.476562 1635995578.5450
MEM 142.476562 1635995578.6566
MEM 142.476562 1635995578.7674
MEM 142.476562 1635995578.8771
MEM 142.476562 1635995578.9888
MEM 142.476562 1635995579.0995
MEM 142.476562 1635995579.2095
MEM 142.476562 1635995579.3202
MEM 142.476562 1635995579.4309
MEM 142.476562 1635995579.5416
MEM 142.476562 1635995579.6513
MEM 142.476562 1635995579.7630
MEM 142.476562 1635995579.8747
MEM 142.476562 1635995579.9844
MEM 142.445312 1635995580.0962
MEM 142.445312 1635995580.2038
MEM 142.445312 1635995580.3156
MEM 142.445312 1635995580.4253
MEM 142.445312 1635995580.5360
MEM 142.457031 1635995580.6456
MEM 142.476562 1635995580.7534
MEM 142.476562 1635995580.8631
MEM 142.476562 1635995580.9738
MEM 142.476562 1635995581.0845
MEM 142.476562 1635995581.1952
MEM 142.476562 1635995581.3069
MEM 142.476562 1635995581.4186
MEM 142.484375 1635995581.5303
MEM 142.496094 1635995581.6420
MEM 142.496094 1635995581.7518
MEM 142.496094 1635995581.8594
MEM 142.496094 1635995581.9711
MEM 142.496094 1635995582.0808
MEM 142.496094 1635995582.1915
MEM 142.496094 1635995582.3003
MEM 142.496094 1635995582.4110
MEM 142.496094 1635995582.5217
MEM 142.464844 1635995582.6324
MEM 142.464844 1635995582.7431
MEM 142.464844 1635995582.8538
MEM 142.464844 1635995582.9625
MEM 142.464844 1635995583.0742
MEM 142.476562 1635995583.1859
MEM 142.500000 1635995583.2976
MEM 142.500000 1635995583.4083
MEM 142.500000 1635995583.5170
MEM 142.500000 1635995583.6268
MEM 142.500000 1635995583.7385
MEM 142.500000 1635995583.8501
MEM 142.500000 1635995583.9618
MEM 142.503906 1635995584.0715
MEM 142.519531 1635995584.1828
MEM 142.519531 1635995584.2944
MEM 142.519531 1635995584.4052
MEM 142.519531 1635995584.5118
